Date,BTC,ETH,LTC,DOGE
2018-01-01,13657.2001953125,772.6409912109375,229.0330047607422,0.00890900008380413
2018-01-02,14982.099609375,884.4439697265625,255.6840057373047,0.009145000018179417
2018-01-03,15201.0,962.719970703125,245.3679962158203,0.009320000186562538
2018-01-04,15599.2001953125,980.9219970703125,241.3699951171875,0.009643999859690666
2018-01-05,17429.5,997.719970703125,249.27099609375,0.012167000211775303
2018-01-06,17527.0,1041.6800537109375,296.4540100097656,0.014863000251352787
2018-01-07,16477.599609375,1153.1700439453125,288.45098876953125,0.01708799973130226
2018-01-08,15170.099609375,1148.530029296875,255.76300048828125,0.015045000240206718
2018-01-09,14595.400390625,1299.739990234375,247.03700256347656,0.013419999741017818
2018-01-10,14973.2998046875,1255.8199462890625,250.51800537109375,0.013101999647915363
2018-01-11,13405.7998046875,1154.9300537109375,229.36599731445312,0.011469000019133091
2018-01-12,13980.599609375,1273.199951171875,236.8560028076172,0.013055999763309956
2018-01-13,14360.2001953125,1396.4200439453125,259.1929931640625,0.013023000210523605
2018-01-14,13772.0,1366.77001953125,238.6750030517578,0.011683999560773373
2018-01-15,13819.7998046875,1291.9200439453125,232.7740020751953,0.009856999851763248
2018-01-16,11490.5,1053.68994140625,188.33099365234375,0.006821999792009592
2018-01-17,11188.599609375,1014.25,186.51600646972656,0.007648000027984381
2018-01-18,11474.900390625,1036.280029296875,192.83700561523438,0.00796900037676096
2018-01-19,11607.400390625,1039.0999755859375,192.96400451660156,0.007871000096201897
2018-01-20,12899.2001953125,1155.1500244140625,211.01800537109375,0.008448000065982342
2018-01-21,11600.099609375,1049.5799560546875,190.42100524902344,0.0071310000494122505
2018-01-22,10931.400390625,1003.260009765625,180.00799560546875,0.00673400005325675
2018-01-23,10868.400390625,986.22900390625,177.8070068359375,0.006672999821603298
2018-01-24,11359.400390625,1058.780029296875,179.98699951171875,0.007083000149577856
2018-01-25,11259.400390625,1056.030029296875,180.27200317382812,0.007666999939829111
2018-01-26,11171.400390625,1055.1700439453125,176.73399353027344,0.007236999925225973
2018-01-27,11440.7001953125,1107.0699462890625,180.88600158691406,0.007373000029474497
2018-01-28,11786.2998046875,1246.010009765625,193.86500549316406,0.007464999798685312
2018-01-29,11296.400390625,1182.3599853515625,181.66400146484375,0.0069670001976192
2018-01-30,10106.2998046875,1071.1300048828125,165.2760009765625,0.006023999769240618
2018-01-31,10221.099609375,1118.31005859375,163.3509979248047,0.006010000128298998
2018-02-01,9170.5400390625,1036.7900390625,142.2969970703125,0.005028999876230955
2018-02-02,8830.75,915.7849731445312,131.37899780273438,0.004474999848753214
2018-02-03,9174.91015625,964.0189819335938,160.25,0.005164000205695629
2018-02-04,8277.009765625,834.6820068359375,148.02499389648438,0.004399000201374292
2018-02-05,6955.27001953125,697.9509887695312,125.33000183105469,0.0035329998936504126
2018-02-06,7754.0,793.1220092773438,142.99099731445312,0.004360999912023544
2018-02-07,7621.2998046875,757.0679931640625,138.2030029296875,0.004296999890357256
2018-02-08,8265.58984375,817.8070068359375,149.46600341796875,0.00456599984318018
2018-02-09,8736.98046875,883.864990234375,163.9499969482422,0.004999999888241291
2018-02-10,8621.900390625,860.4149780273438,155.59300231933594,0.004989000037312508
2018-02-11,8129.97021484375,814.6599731445312,148.99000549316406,0.00495600001886487
2018-02-12,8926.5703125,868.7069702148438,161.5659942626953,0.0054720002226531506
2018-02-13,8598.3095703125,845.2579956054688,159.5540008544922,0.005638000089675188
2018-02-14,9494.6298828125,923.5609741210938,213.35899353027344,0.006730000022798777
2018-02-15,10166.400390625,936.9760131835938,225.42599487304688,0.007346999831497669
2018-02-16,10233.900390625,944.2100219726562,230.12399291992188,0.007034000009298325
2018-02-17,11112.7001953125,974.114990234375,229.46499633789062,0.0070489998906850815
2018-02-18,10551.7998046875,923.9210205078125,215.73599243164062,0.006424000021070242
2018-02-19,11225.2998046875,943.864990234375,223.0570068359375,0.006697000004351139
2018-02-20,11403.7001953125,895.3709716796875,232.8509979248047,0.0070940000005066395
2018-02-21,10690.400390625,849.9710083007812,213.3520050048828,0.006581000052392483
2018-02-22,10005.0,812.844970703125,195.30799865722656,0.006258999928832054
2018-02-23,10301.099609375,864.1890258789062,209.3090057373047,0.006647999864071608
2018-02-24,9813.0703125,840.5150146484375,209.4219970703125,0.0063240001909434795
2018-02-25,9664.73046875,844.8099975585938,220.47500610351562,0.006142000202089548
2018-02-26,10366.7001953125,869.3150024414062,220.96200561523438,0.0063390000723302364
2018-02-27,10725.599609375,878.2650146484375,216.5989990234375,0.006291000172495842
2018-02-28,10397.900390625,855.198974609375,202.89500427246094,0.006018000189214945
2018-03-01,10951.0,872.2000122070312,209.75,0.006215000059455633
2018-03-02,11086.400390625,856.85302734375,212.55599975585938,0.005481999833136797
2018-03-03,11489.7001953125,857.2249755859375,210.64300537109375,0.0053010000847280025
2018-03-04,11512.599609375,866.677978515625,213.7989959716797,0.005501999985426664
2018-03-05,11573.2998046875,853.6840209960938,211.1750030517578,0.005218000151216984
2018-03-06,10779.900390625,816.9509887695312,196.6009979248047,0.004610000178217888
2018-03-07,9965.5703125,752.8309936523438,185.83900451660156,0.004023999907076359
2018-03-08,9395.009765625,704.5960083007812,176.51100158691406,0.004025000147521496
2018-03-09,9337.5498046875,728.916015625,187.16799926757812,0.004145999904721975
2018-03-10,8866.0,686.8900146484375,177.73199462890625,0.003973000217229128
2018-03-11,9578.6298828125,723.3389892578125,188.9459991455078,0.004209999926388264
2018-03-12,9205.1201171875,699.8309936523438,178.23399353027344,0.004031999967992306
2018-03-13,9194.849609375,690.8270263671875,175.78199768066406,0.00395999988541007
2018-03-14,8269.8095703125,614.291015625,161.1009979248047,0.003524000057950616
2018-03-15,8300.8603515625,611.3040161132812,164.4759979248047,0.0035359999164938927
2018-03-16,8338.349609375,601.666015625,165.4499969482422,0.0035099999513477087
2018-03-17,7916.8798828125,552.7789916992188,152.968994140625,0.003298999974504113
2018-03-18,8223.6796875,538.6439819335938,154.07400512695312,0.0031900000758469105
2018-03-19,8630.650390625,556.7260131835938,161.14199829101562,0.00343999988399446
2018-03-20,8913.4697265625,557.1749877929688,168.81700134277344,0.0036510000936686993
2018-03-21,8929.2802734375,561.7319946289062,169.052001953125,0.0036589999217540026
2018-03-22,8728.4697265625,539.7020263671875,163.6719970703125,0.0035280000884085894
2018-03-23,8879.6201171875,539.6190185546875,167.83200073242188,0.0035600000992417336
2018-03-24,8668.1201171875,526.4390258789062,159.63099670410156,0.003590000094845891
2018-03-25,8495.7802734375,524.2869873046875,160.08399963378906,0.003504999913275242
2018-03-26,8209.400390625,489.95098876953125,149.2209930419922,0.0032889998983591795
2018-03-27,7833.0400390625,450.1159973144531,135.7790069580078,0.0031449999660253525
2018-03-28,7954.47998046875,446.27899169921875,131.7469940185547,0.003140999935567379
2018-03-29,7165.7001953125,385.9679870605469,114.67900085449219,0.002827000105753541
2018-03-30,6890.52001953125,394.6449890136719,118.5979995727539,0.0027630000840872526
2018-03-31,6973.52978515625,396.4570007324219,116.60700225830078,0.002819000044837594
2018-04-01,6844.22998046875,379.60699462890625,115.22200012207031,0.002718999981880188
2018-04-02,7083.7998046875,386.42498779296875,119.30599975585938,0.0027970001101493835
2018-04-03,7456.10986328125,416.89300537109375,134.47000122070312,0.0029800001066178083
2018-04-04,6853.83984375,380.5429992675781,118.41200256347656,0.0027699999045580626
2018-04-05,6811.47021484375,383.23199462890625,119.13099670410156,0.002713999943807721
2018-04-06,6636.31982421875,370.2850036621094,113.15499877929688,0.0026700000744313
2018-04-07,6911.08984375,385.3139953613281,116.26000213623047,0.0028019999153912067
2018-04-08,7023.52001953125,400.50799560546875,117.6709976196289,0.0028429999947547913
2018-04-09,6770.72998046875,398.5260009765625,114.98999786376953,0.0027630000840872526
2018-04-10,6834.759765625,414.2430114746094,114.26300048828125,0.0030429998878389597
2018-04-11,6968.31982421875,430.5400085449219,118.29100036621094,0.003396000014618039
2018-04-12,7889.25,492.9410095214844,129.3350067138672,0.0037980000488460064
2018-04-13,7895.9599609375,492.7349853515625,125.35399627685547,0.003994999919086695
2018-04-14,7986.240234375,501.4779968261719,126.29399871826172,0.004149999935179949
2018-04-15,8329.1103515625,531.7020263671875,132.0449981689453,0.00457100011408329
2018-04-16,8058.669921875,511.1470031738281,128.3350067138672,0.004585000220686197
2018-04-17,7902.08984375,502.8940124511719,132.92799377441406,0.0047439998015761375
2018-04-18,8163.419921875,524.7890014648438,139.9969940185547,0.005412000231444836
2018-04-19,8294.3095703125,567.8889770507812,146.3000030517578,0.005824000108987093
2018-04-20,8845.830078125,615.718017578125,155.53700256347656,0.0058929999358952045
2018-04-21,8895.580078125,605.39501953125,148.9340057373047,0.005413000006228685
2018-04-22,8802.4599609375,621.8599853515625,146.7740020751953,0.005539000034332275
2018-04-23,8930.8798828125,642.5479736328125,152.2519989013672,0.005481999833136797
2018-04-24,9697.5,708.1580200195312,165.781005859375,0.005799999926239252
2018-04-25,8845.740234375,615.416015625,144.76400756835938,0.0050929998978972435
2018-04-26,9281.509765625,662.8090209960938,153.6790008544922,0.005626999773085117
2018-04-27,8987.0498046875,647.031982421875,145.90499877929688,0.005421999841928482
2018-04-28,9348.48046875,683.677978515625,152.29600524902344,0.005357000045478344
2018-04-29,9419.080078125,688.8809814453125,153.63099670410156,0.005458999890834093
2018-04-30,9240.5498046875,669.9240112304688,148.4770050048828,0.005210000090301037
2018-05-01,9119.009765625,673.6129760742188,148.48800659179688,0.005144000053405762
2018-05-02,9235.919921875,687.1489868164062,151.57699584960938,0.005272999871522188
2018-05-03,9743.8603515625,779.5430297851562,161.45899963378906,0.0056409998796880245
2018-05-04,9700.759765625,785.6240234375,168.78799438476562,0.005268999841064215
2018-05-05,9858.150390625,816.1199951171875,177.76199340820312,0.005179999861866236
2018-05-06,9654.7998046875,792.3109741210938,171.8000030517578,0.004970000125467777
2018-05-07,9373.009765625,753.7249755859375,164.87899780273438,0.00481700012460351
2018-05-08,9234.8203125,752.8569946289062,159.61700439453125,0.005303000099956989
2018-05-09,9325.1796875,752.2750244140625,157.05499267578125,0.0050929998978972435
2018-05-10,9043.9404296875,727.2769775390625,149.86900329589844,0.0048699998296797276
2018-05-11,8441.490234375,679.5859985351562,137.11700439453125,0.004362000152468681
2018-05-12,8504.8896484375,686.0479736328125,141.8820037841797,0.004472999833524227
2018-05-13,8723.9404296875,733.4959716796875,144.58799743652344,0.004329000134021044
2018-05-14,8716.7900390625,730.5490112304688,147.71400451660156,0.004459999967366457
2018-05-15,8510.3798828125,708.8709716796875,139.8800048828125,0.004515000153332949
2018-05-16,8368.830078125,707.0499877929688,139.26800537109375,0.004385000094771385
2018-05-17,8094.31982421875,672.656982421875,132.7729949951172,0.004188000224530697
2018-05-18,8250.9697265625,694.3670043945312,136.0570068359375,0.004017000086605549
2018-05-19,8247.1796875,696.530029296875,135.32000732421875,0.0042860000394284725
2018-05-20,8513.25,715.3690185546875,139.697998046875,0.004422999918460846
2018-05-21,8418.990234375,699.2219848632812,134.50900268554688,0.004271000158041716
2018-05-22,8041.77978515625,647.7410278320312,128.67599487304688,0.0038509999867528677
2018-05-23,7557.81982421875,583.5850219726562,119.31400299072266,0.0035910001024603844
2018-05-24,7587.33984375,601.7550048828125,122.61299896240234,0.0034990001004189253
2018-05-25,7480.14013671875,586.7340087890625,119.44200134277344,0.003513999981805682
2018-05-26,7355.8798828125,587.280029296875,118.2770004272461,0.0034630000591278076
2018-05-27,7368.22021484375,572.6680297851562,117.99199676513672,0.00342399999499321
2018-05-28,7135.990234375,516.0360107421875,111.5979995727539,0.0032259998843073845
2018-05-29,7472.58984375,565.3880004882812,119.56800079345703,0.0034370000939816236
2018-05-30,7406.52001953125,559.5900268554688,117.53299713134766,0.0033539999276399612
2018-05-31,7494.169921875,577.64501953125,118.0739974975586,0.003398000029847026
2018-06-01,7541.4501953125,580.0430297851562,119.91500091552734,0.0034229999873787165
2018-06-02,7643.4501953125,591.8079833984375,123.30699920654297,0.003558000084012747
2018-06-03,7720.25,618.3289794921875,125.5,0.0036899999249726534
2018-06-04,7514.47021484375,592.9849853515625,119.90299987792969,0.003531999886035919
2018-06-05,7633.759765625,609.302978515625,121.70099639892578,0.0036539998836815357
2018-06-06,7653.97998046875,607.1240234375,121.18299865722656,0.0037869999650865793
2018-06-07,7678.240234375,605.18701171875,121.4260025024414,0.0037320000119507313
2018-06-08,7624.919921875,601.0770263671875,120.08399963378906,0.0036589999217540026
2018-06-09,7531.97998046875,597.56201171875,117.74099731445312,0.0035929998848587275
2018-06-10,6786.02001953125,526.47900390625,107.04399871826172,0.0031820000149309635
2018-06-11,6906.919921875,533.2839965820312,107.51599884033203,0.0032339999452233315
2018-06-12,6582.35986328125,496.8429870605469,100.75199890136719,0.003089000005275011
2018-06-13,6349.89990234375,477.4939880371094,94.07559967041016,0.0028170000296086073
2018-06-14,6675.35009765625,519.7420043945312,101.15399932861328,0.0029440000653266907
2018-06-15,6456.580078125,491.0039978027344,96.6760025024414,0.0029009999707341194
2018-06-16,6550.16015625,499.6419982910156,97.5770034790039,0.002894999925047159
2018-06-17,6499.27001953125,500.447998046875,96.10260009765625,0.0028729999903589487
2018-06-18,6734.81982421875,518.8909912109375,98.81900024414062,0.0030269999988377094
2018-06-19,6769.93994140625,537.9569702148438,98.83769989013672,0.0030330000445246696
2018-06-20,6776.5498046875,536.2680053710938,97.99349975585938,0.003020999953150749
2018-06-21,6729.740234375,527.3670043945312,96.92549896240234,0.0029879999347031116
2018-06-22,6083.68994140625,465.8169860839844,85.07589721679688,0.0026680000592023134
2018-06-23,6162.47998046875,474.5199890136719,82.60369873046875,0.002641000086441636
2018-06-24,6173.22998046875,457.6719970703125,80.777099609375,0.0025100000202655792
2018-06-25,6249.18017578125,460.30999755859375,81.8333969116211,0.0024850000627338886
2018-06-26,6093.669921875,432.7720031738281,76.86669921875,0.002478000009432435
2018-06-27,6157.1298828125,442.364990234375,80.65969848632812,0.0024369999300688505
2018-06-28,5903.43994140625,422.364990234375,74.92980194091797,0.002357000019401312
2018-06-29,6218.2998046875,436.0090026855469,78.7688980102539,0.0024270000867545605
2018-06-30,6404.0,455.17999267578125,81.3740005493164,0.002498999936506152
2018-07-01,6385.81982421875,453.9179992675781,80.2428970336914,0.002489000093191862
2018-07-02,6614.18017578125,475.34698486328125,85.2571029663086,0.0027030000928789377
2018-07-03,6529.58984375,464.19500732421875,85.10130310058594,0.002638000063598156
2018-07-04,6597.5498046875,467.3179931640625,85.49400329589844,0.00267999991774559
2018-07-05,6639.14013671875,474.4119873046875,83.76000213623047,0.002598999999463558
2018-07-06,6673.5,474.0119934082031,83.37809753417969,0.0025969999842345715
2018-07-07,6856.93017578125,491.6600036621094,86.20189666748047,0.002644999884068966
2018-07-08,6773.8798828125,489.1189880371094,82.39600372314453,0.0026110000908374786
2018-07-09,6741.75,476.6820068359375,80.85759735107422,0.0026030000299215317
2018-07-10,6329.9501953125,434.42401123046875,76.08350372314453,0.0024109999649226665
2018-07-11,6394.7099609375,446.51800537109375,78.69989776611328,0.0024250000715255737
2018-07-12,6228.81005859375,430.0740051269531,76.80860137939453,0.0023060000967234373
2018-07-13,6238.0498046875,434.0270080566406,76.94249725341797,0.0023320000618696213
2018-07-14,6276.1201171875,436.08599853515625,76.72239685058594,0.0023620000574737787
2018-07-15,6359.64013671875,449.8500061035156,78.93900299072266,0.0023799999617040157
2018-07-16,6741.75,480.6579895019531,84.59590148925781,0.0028540000785142183
2018-07-17,7321.0400390625,501.00201416015625,89.80609893798828,0.0032279998995363712
2018-07-18,7370.77978515625,480.51300048828125,86.96209716796875,0.0037120000924915075
2018-07-19,7466.85986328125,469.6189880371094,86.6677017211914,0.003843999933451414
2018-07-20,7354.1298828125,450.697998046875,82.75460052490234,0.0034099998883903027
2018-07-21,7419.2900390625,462.4360046386719,84.46389770507812,0.003269999986514449
2018-07-22,7418.490234375,459.6570129394531,83.15619659423828,0.0034580000210553408
2018-07-23,7711.10986328125,450.8529968261719,82.43319702148438,0.0034310000482946634
2018-07-24,8424.26953125,479.37298583984375,89.28520202636719,0.0036200000904500484
2018-07-25,8181.39013671875,472.4930114746094,86.28170013427734,0.0035429999697953463
2018-07-26,7951.580078125,464.0369873046875,84.02749633789062,0.003392999991774559
2018-07-27,8165.009765625,469.6659851074219,84.4636001586914,0.0034179999493062496
2018-07-28,8192.150390625,466.89801025390625,83.6240005493164,0.0034000000450760126
2018-07-29,8218.4599609375,466.6650085449219,84.08409881591797,0.00330700003542006
2018-07-30,8180.47998046875,457.08099365234375,82.84989929199219,0.0032730000093579292
2018-07-31,7780.43994140625,433.86700439453125,79.70230102539062,0.002945000072941184
2018-08-01,7624.91015625,420.74700927734375,77.85559844970703,0.003160000080242753
2018-08-02,7567.14990234375,412.6210021972656,76.13880157470703,0.0029460000805556774
2018-08-03,7434.39013671875,418.2619934082031,77.5354995727539,0.0029180001001805067
2018-08-04,7032.85009765625,407.25201416015625,73.19869995117188,0.002744999947026372
2018-08-05,7068.47998046875,410.5159912109375,74.58940124511719,0.002836999949067831
2018-08-06,6951.7998046875,406.6579895019531,73.88829803466797,0.002778999973088503
2018-08-07,6753.1201171875,380.2149963378906,68.17030334472656,0.0026710000820457935
2018-08-08,6305.7998046875,356.6130065917969,62.49039840698242,0.00241499999538064
2018-08-09,6568.22998046875,365.5880126953125,63.98080062866211,0.0025549998972564936
2018-08-10,6184.7099609375,334.1759948730469,59.39400100708008,0.002392000053077936
2018-08-11,6295.72998046875,322.11199951171875,58.359100341796875,0.002403999911621213
2018-08-12,6322.68994140625,319.57000732421875,59.32809829711914,0.002403999911621213
2018-08-13,6297.56982421875,286.4949951171875,56.848201751708984,0.002331000054255128
2018-08-14,6199.7099609375,278.9320068359375,54.55939865112305,0.002259999979287386
2018-08-15,6308.52001953125,282.364013671875,54.50040054321289,0.002303000073879957
2018-08-16,6334.72998046875,288.0459899902344,55.361900329589844,0.00229199999012053
2018-08-17,6580.6298828125,315.72900390625,61.514400482177734,0.002455000067129731
2018-08-18,6423.759765625,295.81201171875,57.275699615478516,0.002394000068306923
2018-08-19,6506.06982421875,300.8340148925781,57.93899917602539,0.002472999971359968
2018-08-20,6308.52978515625,274.31500244140625,53.99620056152344,0.0023690001107752323
2018-08-21,6488.759765625,281.9440002441406,56.35020065307617,0.0024240000639110804
2018-08-22,6376.7099609375,271.34100341796875,55.318599700927734,0.002314999932423234
2018-08-23,6534.8798828125,277.10400390625,57.543399810791016,0.0023849999997764826
2018-08-24,6719.9599609375,282.9670104980469,57.9297981262207,0.002426000079140067
2018-08-25,6763.18994140625,279.64599609375,57.907901763916016,0.002369999885559082
2018-08-26,6707.259765625,275.1969909667969,57.33409881591797,0.002403999911621213
2018-08-27,6884.64013671875,285.6029968261719,60.249900817871094,0.002461999887600541
2018-08-28,7096.27978515625,296.4989929199219,63.02439880371094,0.002607000060379505
2018-08-29,7047.16015625,289.31201171875,61.7672004699707,0.002606000052765012
2018-08-30,6978.22998046875,284.1050109863281,60.31520080566406,0.0032059999648481607
2018-08-31,7037.580078125,283.0039978027344,61.925498962402344,0.004794000182300806
2018-09-01,7193.25,295.34100341796875,65.95099639892578,0.0062779998406767845
2018-09-02,7272.72021484375,294.3710021972656,65.64939880371094,0.004999000113457441
2018-09-03,7260.06005859375,289.2590026855469,65.37319946289062,0.005266000051051378
2018-09-04,7361.66015625,285.7229919433594,67.70989990234375,0.005268999841064215
2018-09-05,6792.830078125,232.33099365234375,58.43769836425781,0.0049310000613331795
2018-09-06,6529.169921875,230.21499633789062,57.48619842529297,0.005009999964386225
2018-09-07,6467.06982421875,217.2030029296875,56.19779968261719,0.005307000130414963
2018-09-08,6225.97998046875,197.9510040283203,53.244598388671875,0.005692000035196543
2018-09-09,6300.85986328125,196.9239959716797,54.924198150634766,0.005828999914228916
2018-09-10,6329.7001953125,197.07899475097656,54.59579849243164,0.006891999859362841
2018-09-11,6321.2001953125,185.0659942626953,52.3672981262207,0.006328999996185303
2018-09-12,6351.7998046875,183.33099365234375,51.65660095214844,0.006455000024288893
2018-09-13,6517.31005859375,211.35400390625,54.536399841308594,0.006554000079631805
2018-09-14,6512.7099609375,211.74899291992188,56.576499938964844,0.006180000025779009
2018-09-15,6543.2001953125,223.07400512695312,56.71310043334961,0.006165000144392252
2018-09-16,6517.18017578125,220.58900451660156,56.97269821166992,0.0065310001373291016
2018-09-17,6281.2001953125,197.875,52.54050064086914,0.00624299980700016
2018-09-18,6371.2998046875,209.97500610351562,54.097198486328125,0.005981000140309334
2018-09-19,6398.5400390625,209.968994140625,54.33449935913086,0.005609000101685524
2018-09-20,6519.669921875,224.59100341796875,56.6343994140625,0.005694999825209379
2018-09-21,6734.9501953125,246.58399963378906,60.722801208496094,0.005683999974280596
2018-09-22,6721.97998046875,240.47999572753906,60.43659973144531,0.005758000072091818
2018-09-23,6710.6298828125,244.3300018310547,61.36640167236328,0.0059009999968111515
2018-09-24,6595.41015625,228.72999572753906,57.96910095214844,0.005677000153809786
2018-09-25,6446.47021484375,218.5050048828125,57.537601470947266,0.0056859999895095825
2018-09-26,6495.0,215.8470001220703,57.39550018310547,0.005694999825209379
2018-09-27,6676.75,228.49400329589844,62.979400634765625,0.005878999829292297
2018-09-28,6644.1298828125,222.40199279785156,61.89509963989258,0.005830999929457903
2018-09-29,6601.9599609375,231.63499450683594,61.60689926147461,0.0058650001883506775
2018-09-30,6625.56005859375,232.84800720214844,61.14189910888672,0.005905999802052975
2018-10-01,6589.6201171875,230.76800537109375,60.208099365234375,0.005942000076174736
2018-10-02,6556.10009765625,227.18099975585938,59.70539855957031,0.005824000108987093
2018-10-03,6502.58984375,220.48899841308594,57.477500915527344,0.005704000126570463
